id_jadwal,nama_kereta,nomor_kereta,stasiun_asal,stasiun_tujuan,tanggal_berangkat,jam_berangkat,jam_tiba,kelas,harga_tiket,status
JKA02560,Kahuripan,KA826,Kediri,Pasar Senen,2024-04-11,13:10:00,17:35:00,Ekonomi,303842,Waiting
JKA01531,Kaligung,KA653,Semarang Tawang,Pasar Senen,2025-05-17,13:50:00,22:15:00,Bisnis,196198,Waiting
JKA01624,Kaligung,KA140,Solo Balapan,Pasar Senen,2025-07-16,23:15:00,11:40:00,Ekonomi,70952,Tepat Waktu
JKA01753,Kaligung,KA219,Gambir,Pasar Senen,2024-05-05,15:30:00,14:00:00,Eksekutif,145602,Tepat Waktu
JKA01179,Kaligung,KA745,Madiun,Pasar Senen,2024-08-31,06:30:00,13:50:00,Bisnis,745377,Waiting
JKA02843,Kaligung,KA899,Cirebon,Pasar Senen,2025-08-13,02:45:00,03:25:00,Ekonomi,247021,Waiting
JKA02929,Kaligung,KA824,Surabaya Gubeng,Pasar Senen,2024-01-03,04:05:00,17:10:00,Bisnis,747233,Waiting
JKA00781,Kaligung,KA336,Surabaya Gubeng,Pasar Senen,2024-12-16,08:00:00,05:15:00,Ekonomi,397910,Terlambat
JKA02194,Kaligung,KA500,Purwokerto,Pasar Senen,2024-05-10,23:25:00,19:25:00,Eksekutif,251558,Waiting
JKA00786,Kaligung,KA258,Kediri,Pasar Senen,2024-09-04,04:30:00,12:20:00,Eksekutif,302336,Waiting
JKA01618,Kaligung,KA744,Jember,Pasar Senen,2024-06-22,22:05:00,03:20:00,Eksekutif,401777,Tepat Waktu
JKA00636,Kaligung,KA378,Solo Balapan,Pasar Senen,2024-06-20,00:15:00,02:05:00,UNKNOWN,103748,Waiting
JKA00182,Kertajaya,KA451,Purwokerto,Pasar Senen,2024-03-20,12:15:00,11:25:00,Eksekutif,,Terlambat
JKA01230,Kertajaya,KA809,Jember,Pasar Senen,2025-07-12,22:05:00,09:50:00,Bisnis,398860,Waiting
JKA01188,Kertajaya,KA877,Bandung,Pasar Senen,2024-12-20,08:20:00,00:25:00,Ekonomi,101438,Tepat Waktu
JKA00563,Kertajaya,KA252,Jakarta Kota,Pasar Senen,2024-10-27,10:15:00,01:15:00,Bisnis,195431,Terlambat
JKA01888,Kertajaya,KA52,Jakarta Kota,Pasar Senen,2025-08-23,09:00:00,09:05:00,Ekonomi,751874,Terlambat
JKA00205,Kertajaya,KA682,Surabaya Gubeng,Pasar Senen,2024-09-13,00:05:00,12:35:00,Bisnis,48263,Terlambat
JKA02879,Kertajaya,KA809,Malang,Pasar Senen,2024-12-26,01:25:00,03:35:00,Ekonomi,746422,Terlambat
JKA01031,Kertajaya,KA500,Kediri,Pasar Senen,2024-02-02,04:10:00,08:45:00,Eksekutif,152171,Tepat Waktu
JKA01540,Lodaya,KA365,Bandung,Pasar Senen,2024-04-24,21:00:00,11:20:00,Ekonomi,503161,Dibatalkan
JKA02941,Lodaya,KA7,Solo Balapan,Pasar Senen,2024-02-15,19:55:00,04:45:00,UNKNOWN,73314,Tepat Waktu
JKA01066,Lodaya,KA60,Malang,Pasar Senen,2024-02-14,12:25:00,14:30:00,Bisnis,304177,Waiting
JKA00063,Lodaya,KA620,Malang,Pasar Senen,2024-07-17,21:45:00,14:20:00,Ekonomi,501859,Waiting
JKA02109,Lodaya,KA327,Surabaya Gubeng,Pasar Senen,2025-06-13,03:15:00,14:55:00,Eksekutif,296339,Tepat Waktu
JKA01942,Lodaya,KA979,Surabaya Pasarturi,Pasar Senen,2024-05-10,22:25:00,21:00:00,Ekonomi,98452,Waiting
JKA02347,Lodaya,KA473,Kediri,Pasar Senen,2024-06-17,06:55:00,08:25:00,Eksekutif,249521,Dibatalkan
JKA02017,Lodaya,KA640,Gambir,Pasar Senen,2025-08-19,02:45:00,22:20:00,Eksekutif,753275,Waiting
JKA01948,Lodaya,KA259,Bandung,Pasar Senen,2025-07-08,03:05:00,01:15:00,Eksekutif,96179,Waiting
JKA01388,Lodaya,KA810,Cirebon,Pasar Senen,2024-08-14,01:10:00,11:45:00,Ekonomi,95975,Tepat Waktu
JKA00915,Malabar,KA776,Surabaya Pasarturi,Pasar Senen,2025-05-01,07:05:00,23:05:00,Eksekutif,501798,Waiting
JKA01563,Malabar,KA234,Purwokerto,Pasar Senen,2025-01-03,16:30:00,13:05:00,Bisnis,199474,Terlambat
JKA01260,Malabar,KA92,Cirebon,Pasar Senen,2025-06-21,00:45:00,07:45:00,Bisnis,151441,Dibatalkan
JKA02098,Malabar,KA88,Madiun,Pasar Senen,2024-05-08,23:55:00,12:55:00,Bisnis,195487,Terlambat
JKA00307,Malabar,KA185,Bandung,Pasar Senen,2025-05-21,14:25:00,14:35:00,Eksekutif,97025,Dibatalkan
JKA02909,Malabar,KA553,Jember,Pasar Senen,2024-10-26,09:30:00,16:25:00,Bisnis,303643,Waiting
JKA01306,Malabar,KA15,Surabaya Pasarturi,Pasar Senen,2024-12-16,11:35:00,14:40:00,Bisnis,202688,Dibatalkan
JKA01764,Malabar,KA467,Purwokerto,Pasar Senen,2024-11-12,00:45:00,05:00:00,Ekonomi,152883,Terlambat
JKA02750,Malabar,KA591,Yogyakarta,Pasar Senen,2024-07-23,18:40:00,08:40:00,Eksekutif,748043,Terlambat
JKA00119,Matarmaja,KA774,Yogyakarta,Pasar Senen,2024-11-05,08:05:00,08:05:00,Bisnis,95848,Waiting
JKA00689,Matarmaja,UNKNOWN,Jember,Pasar Senen,2024-01-09,05:15:00,00:45:00,Ekonomi,296835,Terlambat
JKA02948,Matarmaja,KA144,Surabaya Pasarturi,Pasar Senen,2025-04-30,17:30:00,21:05:00,Ekonomi,49160,Tepat Waktu
JKA00113,Matarmaja,KA835,Madiun,Pasar Senen,2024-06-26,15:20:00,05:25:00,Ekonomi,50882,Terlambat
JKA01902,Matarmaja,KA501,Cirebon,Pasar Senen,2025-04-17,18:30:00,23:30:00,Bisnis,398578,Terlambat
JKA02959,Mutiara Selatan,KA815,Kediri,Pasar Senen,2024-03-19,01:15:00,15:50:00,Ekonomi,498718,Waiting
JKA01852,Mutiara Selatan,KA805,Semarang Tawang,Pasar Senen,2025-06-18,01:00:00,03:50:00,Ekonomi,153400,Waiting
JKA00686,Mutiara Selatan,KA852,Jember,Pasar Senen,2024-01-24,23:05:00,07:40:00,Eksekutif,200432,Terlambat
JKA00919,Mutiara Selatan,KA683,Surabaya Gubeng,Pasar Senen,2025-02-08,05:05:00,18:00:00,Ekonomi,304035,Tepat Waktu
JKA01086,Mutiara Selatan,KA66,Kediri,Pasar Senen,2025-06-27,17:00:00,16:55:00,Ekonomi,196116,Terlambat
JKA00745,Mutiara Selatan,KA105,Malang,Pasar Senen,2025-02-08,20:15:00,06:35:00,Bisnis,76792,Dibatalkan
JKA02303,Mutiara Selatan,KA816,Purwokerto,Pasar Senen,2024-04-04,23:15:00,08:20:00,Eksekutif,752609,Terlambat
JKA00549,Pasundan,KA825,Malang,Pasar Senen,2024-09-20,10:50:00,19:50:00,Eksekutif,404359,Terlambat
JKA01088,Pasundan,KA819,Kediri,Pasar Senen,2024-04-15,19:40:00,15:55:00,Eksekutif,71748,Tepat Waktu
JKA01918,Pasundan,KA521,Jember,Pasar Senen,2024-03-14,03:55:00,07:35:00,Bisnis,104651,Waiting
JKA02182,Pasundan,KA865,Cirebon,Pasar Senen,2025-01-30,12:35:00,05:45:00,Eksekutif,104972,Dibatalkan
JKA00690,Pasundan,KA791,Solo Balapan,Pasar Senen,2024-01-04,12:25:00,04:00:00,Ekonomi,746161,Waiting
JKA02607,Progo,KA393,Cirebon,Pasar Senen,2024-04-02,22:50:00,19:35:00,Eksekutif,752386,Waiting
JKA01694,Progo,KA160,Surabaya Pasarturi,Pasar Senen,2025-02-07,11:55:00,19:20:00,Eksekutif,50657,Tepat Waktu
JKA00902,Progo,KA326,Gambir,Pasar Senen,2025-06-11,21:15:00,13:05:00,Bisnis,152301,Tepat Waktu
JKA01658,Progo,KA731,Jember,Pasar Senen,2025-08-17,01:40:00,09:05:00,Ekonomi,299553,Waiting
JKA02196,Progo,KA339,Malang,Pasar Senen,2024-03-11,10:50:00,11:55:00,Eksekutif,249564,Terlambat
JKA00541,Progo,KA753,Gambir,Pasar Senen,2025-06-08,00:45:00,01:40:00,Eksekutif,503061,Tepat Waktu
JKA02221,Progo,KA716,Madiun,Pasar Senen,2025-05-17,07:05:00,04:20:00,Bisnis,204613,Tepat Waktu
JKA00128,Progo,KA386,Madiun,Pasar Senen,2025-07-13,04:00:00,00:15:00,Bisnis,,Waiting
JKA02578,Progo,KA937,Solo Balapan,Pasar Senen,2024-02-10,15:40:00,06:55:00,Ekonomi,401868,Tepat Waktu
JKA01735,Progo,KA650,Yogyakarta,Pasar Senen,2025-02-23,14:35:00,14:20:00,Ekonomi,253300,Terlambat
JKA02248,Progo,KA820,Gambir,Pasar Senen,2024-04-04,08:15:00,14:40:00,Ekonomi,52878,Waiting
JKA01815,Progo,KA873,Jember,Pasar Senen,2024-07-23,03:00:00,20:00:00,Eksekutif,253845,Terlambat
JKA00016,Sancaka,KA359,Madiun,Pasar Senen,2024-12-06,21:55:00,08:10:00,Eksekutif,52711,Waiting
JKA02346,Sancaka,KA183,Gambir,Pasar Senen,2024-01-14,06:35:00,06:35:00,Eksekutif,70282,Waiting
JKA01925,Sancaka,KA852,Surabaya Gubeng,Pasar Senen,2024-01-23,09:15:00,21:10:00,Eksekutif,149500,Waiting
JKA00707,Sancaka,KA869,Jember,Pasar Senen,2025-03-05,18:40:00,23:35:00,Bisnis,298795,Tepat Waktu
JKA01950,Sancaka,KA823,Cirebon,Pasar Senen,2024-02-17,15:20:00,23:30:00,Bisnis,198453,Tepat Waktu
JKA00026,Sancaka,KA802,Gambir,Pasar Senen,2024-11-15,12:55:00,02:45:00,Eksekutif,204837,Terlambat
JKA01044,Sancaka,KA297,Surabaya Pasarturi,Pasar Senen,2025-02-07,23:25:00,10:15:00,Bisnis,754034,Terlambat
JKA01465,Sancaka,KA46,Jakarta Kota,Pasar Senen,2024-05-03,11:30:00,23:45:00,Eksekutif,203694,Dibatalkan
JKA02609,Sancaka,KA530,Solo Balapan,Pasar Senen,2025-05-06,14:40:00,06:10:00,Eksekutif,153063,Waiting
JKA02321,Sancaka,KA471,Kediri,Pasar Senen,2024-07-10,05:05:00,10:40:00,Eksekutif,498475,Terlambat
JKA02713,Sembrani,KA242,Madiun,Pasar Senen,2025-04-08,18:05:00,19:40:00,Eksekutif,149070,Waiting
JKA01771,Sembrani,KA789,Madiun,Pasar Senen,2025-07-01,15:35:00,10:40:00,Bisnis,248591,Tepat Waktu
JKA01704,Sembrani,KA450,Jakarta Kota,Pasar Senen,2025-03-23,00:50:00,04:40:00,Ekonomi,148859,Waiting
JKA02108,Sembrani,KA438,Yogyakarta,Pasar Senen,2025-06-08,11:35:00,21:40:00,Ekonomi,79243,Tepat Waktu
JKA00137,Sembrani,KA750,Madiun,Pasar Senen,2024-05-25,16:25:00,11:55:00,Ekonomi,75514,Terlambat
JKA02085,Sembrani,KA245,Jakarta Kota,Pasar Senen,2024-04-19,16:35:00,01:45:00,Eksekutif,152194,Terlambat
JKA01069,Sembrani,KA402,Yogyakarta,Pasar Senen,2024-08-15,10:50:00,16:30:00,Eksekutif,195331,Tepat Waktu
JKA02769,Sembrani,KA87,Purwokerto,Pasar Senen,2024-02-18,12:00:00,05:10:00,Eksekutif,48783,Waiting
JKA01211,Sembrani,KA155,Semarang Tawang,Pasar Senen,2024-09-16,18:15:00,03:00:00,Bisnis,74984,Tepat Waktu
JKA02255,Sembrani,KA866,Cirebon,Pasar Senen,2024-05-09,03:25:00,16:30:00,Ekonomi,,Waiting
JKA02350,Serayu,KA874,Jember,Pasar Senen,2024-11-23,03:50:00,20:40:00,Bisnis,501010,Dibatalkan
JKA02613,Serayu,KA146,Bandung,Pasar Senen,2025-05-26,08:55:00,13:40:00,Bisnis,54142,Tepat Waktu
JKA02704,Serayu,KA394,Semarang Tawang,Pasar Senen,2025-03-02,23:45:00,00:20:00,Bisnis,502612,Tepat Waktu
JKA00358,Serayu,KA46,Madiun,Pasar Senen,2024-08-10,13:40:00,11:05:00,Ekonomi,251719,Terlambat
JKA01928,Serayu,KA397,Surabaya Pasarturi,Pasar Senen,2024-11-01,17:55:00,12:45:00,Eksekutif,749568,Tepat Waktu
JKA02625,Turangga,KA93,Kediri,Pasar Senen,2025-08-15,09:55:00,20:05:00,Ekonomi,196089,Terlambat
JKA02390,Taksaka,KA352,Madiun,Pasar Senen,2025-07-10,13:15:00,21:50:00,Bisnis,153879,Tepat Waktu
JKA01712,Taksaka,KA332,Bandung,Pasar Senen,2025-07-15,10:25:00,18:50:00,Bisnis,104742,Tepat Waktu
JKA02797,Taksaka,KA726,Jakarta Kota,Pasar Senen,2024-01-14,16:00:00,10:50:00,Ekonomi,753565,Terlambat
JKA01769,Taksaka,KA127,Bandung,Pasar Senen,2025-04-04,08:55:00,17:00:00,Eksekutif,202170,Terlambat
JKA02745,Tawang Jaya,KA262,Gambir,Pasar Senen,2025-06-08,23:25:00,04:55:00,Eksekutif,250304,Waiting
JKA00621,Tawang Jaya,KA560,Surabaya Pasarturi,Pasar Senen,2025-01-01,12:40:00,04:05:00,Bisnis,79345,Waiting
JKA02587,Tawang Jaya,KA85,Surabaya Gubeng,Pasar Senen,2024-11-13,12:05:00,10:25:00,Eksekutif,,Terlambat
JKA01672,Tawang Jaya,KA65,Yogyakarta,Pasar Senen,2024-11-21,19:10:00,07:25:00,Eksekutif,51273,Dibatalkan
JKA00208,Tawang Jaya,KA282,Surabaya Pasarturi,Pasar Senen,2024-02-10,22:35:00,17:55:00,Bisnis,748057,Tepat Waktu
JKA02253,Tawang Jaya,KA713,Yogyakarta,Pasar Senen,2024-06-23,16:40:00,21:40:00,Bisnis,146968,Waiting
JKA02634,Tawang Jaya,KA812,Semarang Tawang,Pasar Senen,2024-10-01,04:15:00,08:30:00,Ekonomi,247020,Terlambat
JKA00820,Tawang Jaya,KA647,Yogyakarta,Pasar Senen,2025-06-04,20:05:00,08:10:00,Ekonomi,747527,Waiting
JKA01431,Tawang Jaya,KA539,Gambir,Pasar Senen,2024-12-20,16:20:00,06:40:00,Eksekutif,404830,Waiting
JKA02523,Tawang Jaya,KA83,Gambir,Pasar Senen,2024-04-04,07:15:00,14:55:00,Bisnis,402719,Tepat Waktu
JKA01917,Tawang Jaya,KA853,Jember,Pasar Senen,2025-08-02,06:45:00,01:20:00,Ekonomi,,Dibatalkan
JKA01609,Turangga,KA914,Semarang Tawang,Pasar Senen,2024-03-17,11:30:00,02:45:00,Eksekutif,102039,Waiting
JKA00263,Turangga,KA739,Kediri,Pasar Senen,2025-04-09,03:55:00,17:10:00,Eksekutif,52947,Terlambat
JKA02332,Turangga,KA305,Surabaya Pasarturi,Pasar Senen,2024-11-02,19:40:00,11:45:00,Ekonomi,51219,Terlambat
JKA01116,Turangga,KA590,Yogyakarta,Pasar Senen,2025-04-20,21:50:00,07:35:00,Bisnis,71647,Dibatalkan
JKA00877,Turangga,KA536,Malang,Pasar Senen,2024-03-24,00:25:00,08:25:00,Eksekutif,198376,Terlambat
JKA00821,UNKNOWN,KA108,Semarang Tawang,Purwokerto,2024-02-20,07:50:00,07:05:00,Ekonomi,49449,Dibatalkan
JKA01245,UNKNOWN,KA181,Jakarta Kota,Purwokerto,2024-12-27,19:00:00,20:00:00,Ekonomi,304122,Tepat Waktu
JKA00981,UNKNOWN,KA914,Solo Balapan,Purwokerto,2025-01-09,19:50:00,12:00:00,Eksekutif,395044,Terlambat
JKA02676,UNKNOWN,KA839,Yogyakarta,Purwokerto,2025-01-29,19:50:00,18:45:00,Eksekutif,73602,Terlambat
JKA02055,UNKNOWN,KA97,Kediri,Purwokerto,2024-12-15,13:45:00,17:10:00,Ekonomi,748392,Tepat Waktu
JKA02803,UNKNOWN,KA696,Surabaya Gubeng,Purwokerto,2024-11-26,08:25:00,02:30:00,Eksekutif,251974,Tepat Waktu
JKA02084,UNKNOWN,KA53,Pasar Senen,Purwokerto,2025-02-17,04:55:00,06:35:00,Bisnis,497215,Terlambat
JKA00052,UNKNOWN,KA692,Yogyakarta,Purwokerto,2025-05-08,03:25:00,03:20:00,Eksekutif,304190,Terlambat
JKA02057,Argo Bromo Anggrek,KA506,Semarang Tawang,Purwokerto,2024-10-03,16:00:00,22:15:00,Eksekutif,198460,Dibatalkan
JKA01082,Gaya Baru Malam,KA711,Surabaya Gubeng,Purwokerto,2025-06-26,02:20:00,17:50:00,Eksekutif,148163,Terlambat
JKA00339,Gaya Baru Malam,KA49,Solo Balapan,Purwokerto,2024-02-23,13:30:00,03:50:00,Eksekutif,253474,Waiting
JKA01772,Joglosemarkerto,KA987,Solo Balapan,Purwokerto,2025-05-20,20:50:00,06:15:00,Eksekutif,746131,Tepat Waktu
JKA00440,Kahuripan,KA741,Gambir,Purwokerto,2025-08-12,14:20:00,12:00:00,Ekonomi,46137,Tepat Waktu
JKA01743,Progo,KA962,Yogyakarta,Purwokerto,2024-10-18,09:40:00,20:35:00,Eksekutif,147756,Dibatalkan
JKA00175,Argo Bromo Anggrek,KA391,Gambir,Purwokerto,2024-03-05,22:05:00,16:05:00,Eksekutif,204937,Tepat Waktu
JKA01470,Argo Bromo Anggrek,KA308,Surabaya Pasarturi,Purwokerto,2025-03-25,20:50:00,10:25:00,Bisnis,402905,Tepat Waktu
JKA00164,Argo Bromo Anggrek,KA485,Cirebon,Purwokerto,2024-11-07,20:50:00,10:25:00,Eksekutif,152445,Terlambat
JKA01191,Argo Bromo Anggrek,KA99,Bandung,Purwokerto,2025-07-30,19:40:00,14:35:00,Ekonomi,72509,Dibatalkan
JKA01331,Argo Bromo Anggrek,KA548,Jember,Purwokerto,2024-09-27,15:55:00,06:10:00,Ekonomi,72671,Waiting
JKA02776,Argo Bromo Anggrek,KA130,Surabaya Gubeng,Purwokerto,2024-06-29,06:30:00,04:50:00,Ekonomi,397143,Waiting
JKA00452,Argo Bromo Anggrek,KA608,Malang,Purwokerto,2024-06-02,19:40:00,09:35:00,Eksekutif,195255,Waiting
JKA01816,Argo Parahyangan,KA290,Jakarta Kota,Purwokerto,2025-02-28,22:40:00,01:30:00,Ekonomi,152705,Dibatalkan
JKA01156,Argo Parahyangan,KA779,Jakarta Kota,Purwokerto,2024-09-03,22:35:00,23:10:00,Eksekutif,203424,Tepat Waktu
JKA01126,Argo Parahyangan,KA9,Surabaya Pasarturi,Purwokerto,2024-12-20,05:45:00,16:30:00,Eksekutif,295773,Dibatalkan
JKA02968,Argo Parahyangan,KA703,Surabaya Gubeng,Purwokerto,2024-04-02,04:10:00,09:45:00,Bisnis,102245,Waiting
JKA00078,Argo Parahyangan,KA576,Jakarta Kota,Purwokerto,2025-04-26,17:00:00,13:10:00,Bisnis,251606,Terlambat
JKA00815,Argo Parahyangan,KA877,Kediri,Purwokerto,2024-12-31,14:40:00,00:25:00,Bisnis,495747,Tepat Waktu
JKA01102,Bengawan,KA76,Yogyakarta,Purwokerto,2025-03-15,11:45:00,14:55:00,Eksekutif,395061,Terlambat
JKA02102,Bengawan,KA794,Yogyakarta,Purwokerto,2024-01-04,04:15:00,18:55:00,Ekonomi,201547,Tepat Waktu
JKA00567,Bengawan,KA200,Jember,Purwokerto,2025-08-23,00:45:00,22:25:00,Eksekutif,71042,Waiting
JKA02326,Bengawan,KA215,Malang,Purwokerto,2024-10-16,00:25:00,21:25:00,Ekonomi,201609,Tepat Waktu
JKA00885,Bengawan,KA412,Surabaya Pasarturi,Purwokerto,2024-10-04,03:40:00,18:25:00,Eksekutif,751746,Tepat Waktu
JKA01605,Bengawan,KA976,Cirebon,Purwokerto,2024-12-20,03:50:00,12:35:00,Bisnis,748743,Waiting
JKA00362,Bengawan,KA13,Jember,Purwokerto,2024-07-13,17:30:00,03:15:00,Eksekutif,250298,Dibatalkan
JKA01734,Bengawan,KA189,Surabaya Pasarturi,Purwokerto,2025-06-22,22:00:00,05:35:00,Bisnis,298082,Waiting
JKA01202,Bengawan,KA830,Yogyakarta,Purwokerto,2025-03-01,23:35:00,22:05:00,Ekonomi,501395,Tepat Waktu
JKA02214,Bengawan,KA89,Pasar Senen,Purwokerto,2025-04-23,11:40:00,19:55:00,Eksekutif,752816,Terlambat
JKA01087,Bengawan,KA391,Jember,Purwokerto,2024-08-10,09:35:00,11:40:00,Bisnis,45196,Dibatalkan
JKA00184,Bengawan,KA786,Cirebon,Purwokerto,2024-01-20,02:15:00,19:35:00,Bisnis,151730,Waiting
JKA02393,Bengawan,KA920,Jember,Purwokerto,2024-12-04,02:35:00,11:20:00,Eksekutif,754143,Waiting
JKA01302,Bima,KA213,Semarang Tawang,Purwokerto,2024-01-24,03:35:00,13:50:00,Eksekutif,75583,Waiting
JKA02598,Bima,KA608,Yogyakarta,Purwokerto,2024-09-02,12:10:00,00:30:00,Eksekutif,154171,Terlambat
JKA02605,Bima,KA684,Semarang Tawang,Purwokerto,2025-02-04,17:45:00,06:40:00,Ekonomi,199969,Tepat Waktu
JKA02207,Bima,KA899,Malang,Purwokerto,2025-03-12,11:25:00,15:30:00,Eksekutif,78497,Waiting
JKA00724,Bima,KA735,Jakarta Kota,Purwokerto,2024-01-08,19:05:00,12:55:00,Eksekutif,499009,Terlambat
JKA00278,Bima,KA614,Jakarta Kota,Purwokerto,2025-04-28,20:50:00,13:10:00,Bisnis,145466,Tepat Waktu
JKA01539,Brantas,KA888,Kediri,Purwokerto,2024-10-09,01:30:00,04:20:00,Eksekutif,298312,Waiting
JKA01380,Brantas,KA703,Cirebon,Purwokerto,2024-06-18,07:20:00,11:20:00,UNKNOWN,247896,Tepat Waktu
JKA01648,Brantas,KA162,Kediri,Purwokerto,2024-07-04,16:45:00,04:05:00,Eksekutif,,Waiting
JKA02441,Brantas,KA97,Surabaya Gubeng,Purwokerto,2024-07-15,05:40:00,13:30:00,Ekonomi,754290,Waiting
JKA02875,Brantas,KA833,Yogyakarta,Purwokerto,2025-04-01,12:05:00,20:25:00,Ekonomi,196173,Terlambat
JKA00684,Brantas,KA743,Cirebon,Purwokerto,2024-10-29,16:45:00,13:20:00,Eksekutif,151877,Waiting
JKA00234,Brantas,KA695,Gambir,Purwokerto,2024-05-19,04:50:00,17:25:00,Eksekutif,295917,Waiting
JKA02354,Brantas,KA848,Semarang Tawang,Purwokerto,2025-02-08,06:20:00,21:20:00,Ekonomi,,Waiting
JKA01536,Brantas,KA380,Malang,Purwokerto,2025-01-23,00:20:00,13:40:00,Ekonomi,71617,Dibatalkan
JKA00962,Brantas,UNKNOWN,Surabaya Pasarturi,Purwokerto,2024-01-20,09:25:00,14:00:00,Ekonomi,96040,Tepat Waktu
JKA01049,Brantas,KA337,Yogyakarta,Purwokerto,2025-02-27,22:20:00,02:45:00,Eksekutif,51745,Terlambat
JKA00040,Brantas,KA894,Semarang Tawang,Purwokerto,2025-05-14,19:05:00,20:50:00,Bisnis,77110,Waiting
JKA02812,Brantas,KA962,Kediri,Purwokerto,2024-05-01,10:30:00,06:10:00,Bisnis,201928,Terlambat
JKA02916,Gajayana,KA371,Semarang Tawang,Purwokerto,2024-02-02,15:10:00,16:40:00,Eksekutif,300737,Tepat Waktu
JKA01303,Gajayana,KA230,Jember,Purwokerto,2024-07-17,21:15:00,23:45:00,Ekonomi,304984,Dibatalkan
JKA02991,Gajayana,KA982,Gambir,Purwokerto,2024-05-22,09:10:00,00:30:00,Eksekutif,196134,Waiting
JKA00550,Gajayana,KA928,Madiun,Purwokerto,2024-11-04,22:35:00,04:25:00,UNKNOWN,104492,Waiting
JKA01998,Gajayana,KA708,Yogyakarta,Purwokerto,2024-10-21,09:10:00,08:55:00,Bisnis,,Waiting
JKA01633,Gaya Baru Malam,KA839,Surabaya Pasarturi,Purwokerto,2025-06-14,10:10:00,20:45:00,Bisnis,78529,Tepat Waktu
JKA02442,Gaya Baru Malam,KA895,Madiun,Purwokerto,2024-07-01,08:25:00,09:20:00,Bisnis,,Tepat Waktu
JKA00893,Gaya Baru Malam,KA508,Gambir,Purwokerto,2025-04-07,05:05:00,06:40:00,Ekonomi,53344,Tepat Waktu
JKA02986,Gaya Baru Malam,KA961,Surabaya Pasarturi,Purwokerto,2025-05-18,23:50:00,03:55:00,Eksekutif,145858,Terlambat
JKA02189,Gaya Baru Malam,KA539,Gambir,Purwokerto,2025-01-19,12:45:00,04:35:00,Bisnis,,Waiting
JKA01185,Gaya Baru Malam,KA319,Madiun,Purwokerto,2024-04-30,13:20:00,07:20:00,Ekonomi,246178,Tepat Waktu
JKA02362,Gaya Baru Malam,KA241,Madiun,Purwokerto,2025-06-03,01:35:00,01:55:00,Ekonomi,98148,Tepat Waktu
JKA02254,Gaya Baru Malam,KA519,Cirebon,Purwokerto,2025-03-05,23:35:00,13:25:00,Eksekutif,754367,Tepat Waktu
JKA00783,Gaya Baru Malam,KA34,Jakarta Kota,Purwokerto,2024-03-29,05:30:00,23:00:00,UNKNOWN,395872,Tepat Waktu
JKA02620,Harina,KA873,Cirebon,Purwokerto,2024-07-10,05:20:00,22:20:00,Eksekutif,195448,Tepat Waktu
JKA00168,Harina,KA536,Madiun,Purwokerto,2024-07-01,22:05:00,17:35:00,Bisnis,499684,Tepat Waktu
JKA01089,Harina,KA195,Surabaya Gubeng,Purwokerto,2024-07-22,13:05:00,01:55:00,Eksekutif,50453,Dibatalkan
JKA00876,Harina,KA624,Semarang Tawang,Purwokerto,2025-08-07,16:10:00,18:00:00,Bisnis,77227,Terlambat
JKA02562,Jayabaya,KA566,Pasar Senen,Purwokerto,2025-04-25,15:35:00,03:40:00,Ekonomi,296124,Waiting
JKA01725,Jayabaya,KA100,Pasar Senen,Purwokerto,2024-08-18,06:40:00,12:20:00,Bisnis,99987,Waiting
JKA00702,Jayabaya,KA167,Malang,Purwokerto,2025-02-25,01:55:00,07:50:00,Ekonomi,53114,Tepat Waktu
JKA00461,Jayabaya,KA163,Cirebon,Purwokerto,2024-07-03,04:55:00,18:45:00,Ekonomi,751615,Waiting
JKA02218,Jayabaya,KA855,Surabaya Pasarturi,Purwokerto,2024-11-24,02:20:00,03:25:00,Bisnis,498132,Waiting
JKA02011,Jayabaya,UNKNOWN,Malang,Purwokerto,2024-01-31,16:05:00,23:05:00,Eksekutif,99822,Terlambat
JKA02371,Jayabaya,KA67,Jember,Purwokerto,2024-04-11,08:05:00,10:10:00,Eksekutif,203971,Waiting
JKA02148,Jayabaya,KA229,Malang,Purwokerto,2024-10-09,08:00:00,01:25:00,Ekonomi,100441,Tepat Waktu
JKA01235,Joglosemarkerto,KA309,Solo Balapan,Purwokerto,2025-03-01,15:05:00,07:45:00,Eksekutif,97722,Waiting
JKA02150,Joglosemarkerto,KA278,Madiun,Purwokerto,2024-12-11,12:10:00,03:55:00,Bisnis,245718,Terlambat
JKA00179,Joglosemarkerto,KA596,Yogyakarta,Purwokerto,2024-03-24,04:40:00,08:55:00,Bisnis,70305,Waiting
JKA00515,Joglosemarkerto,KA82,Madiun,Purwokerto,2024-04-28,16:25:00,22:25:00,Eksekutif,101947,Waiting
JKA02380,Joglosemarkerto,KA564,Surabaya Gubeng,Purwokerto,2024-05-11,09:20:00,08:55:00,Eksekutif,754621,Waiting
JKA00330,Joglosemarkerto,KA185,Bandung,Purwokerto,2025-07-26,06:45:00,18:40:00,Eksekutif,403235,Terlambat
JKA01500,Joglosemarkerto,KA757,Bandung,Purwokerto,2025-07-31,08:00:00,07:40:00,Eksekutif,,Tepat Waktu
JKA01064,Joglosemarkerto,KA842,Jember,Purwokerto,2024-01-26,14:40:00,21:10:00,Bisnis,752284,Waiting
JKA02794,Kahuripan,KA404,Pasar Senen,Purwokerto,2025-05-04,17:15:00,16:50:00,Eksekutif,48622,Waiting
